freq,stk_flow,sitc06,currency,partner,geo\TIME_PERIOD	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,IMP,PHA,MIO_EUR,EXT_EU27_2020,SK	39.849 	54.673 	70.458 	78.75 	77.993 	71.605 	86.815 	83.691 	87.496 	95.805 	76.022 	65.968 	69.806 	70.297 	85.156 	98.297 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,AT	860.46 	925.194 	1022.937 	1069.875 	1174.058 	893.939 	1010.176 	1126.435 	1141.12 	1367.035 	1492.626 	1958.92 	2175.84 	2329.417 	2502.866 	2918.65 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,BE	2965.474 	3031.383 	4959.343 	5902.949 	4632.539 	8239.858 	9008.106 	9592.593 	8903.825 	8783.033 	10324.066 	13085.852 	15379.658 	18035.411 	32135.386 	39006.8 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,BG	83.63 	95.085 	96.062 	130.953 	150.052 	168.252 	188.621 	216.841 	264.992 	287.563 	302.916 	319.681 	338.135 	345.417 	470.956 	451.375 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,CH	4499.188 	4491.523 	4412.434 	5821.781 	6515.282 	6489.61 	6777.565 	7434.223 	7824.131 	8035.553 	9437.31 	10085.016 	10598.567 	11888.428 	11318.854 	13818.653 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,CY	36.099 	38.99 	44.014 	49.486 	57.104 	54.149 	35.145 	33.962 	32.609 	34.631 	36.182 	40.718 	51.979 	49.098 	50.128 	68.1 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,CZ	444.917 	512.849 	577.371 	675.228 	745.399 	761.758 	729.998 	779.137 	900.362 	881.053 	924.424 	1083.916 	1307.786 	1524.413 	2134.929 	2288.616 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,DE	6029.709 	6814.931 	8250.135 	9782.489 	10719.166 	10535.384 	11097.853 	11977.648 	12847.771 	12960.97 	15203.151 	16200.738 	16228.382 	19441.308 	28055.713 	34969.533 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,DK	377.275 	374.819 	465.228 	463.534 	461.232 	535.778 	706.983 	742.714 	717.37 	667.441 	847.434 	915.864 	1017.918 	1306.406 	1792.982 	1832.448 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,EE	48.082 	58.108 	57.351 	61.7 	70.286 	61.292 	57.489 	60.141 	66.721 	66.613 	53.054 	60.456 	71.808 	91.508 	111.897 	151.172 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,EL	573.42 	649.22 	719.872 	614.828 	590.428 	503.211 	542.931 	563.368 	680.287 	694.692 	850.496 	1082.198 	980.074 	1169.033 	1472.933 	1525.474 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,ES	1572.506 	1774.04 	2405.261 	1947.985 	1918.934 	1762.242 	1742.27 	2041.855 	2176.551 	2359.34 	2802.311 	3397.005 	3924.362 	4564.301 	5318.8 	5799.522 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,EU27_2020	25094.787 	24447.346 	30359.054 	33575.28 	34215.15 	39014.992 	42083.069 	46990.535 	48523.626 	49068.217 	58540.248 	67389.678 	74777.931 	87939.854 	122307.557 	142840.456 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,FI	262.644 	327.006 	323.169 	336.133 	351.252 	409.715 	457.941 	482.678 	511.191 	449.321 	455.83 	545.023 	595.592 	636.026 	658.476 	660.331 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,FR	2658.553 	2969.337 	4013.893 	4869.027 	4874.95 	6270.74 	6825.045 	9308.173 	7837.776 	7226.279 	8859.28 	9333.696 	10010.19 	12195.461 	13353.205 	14487.064 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,HR	93.225 	100.689 	108.101 	114.766 	127.605 	131.718 	145.771 	141.713 	176.853 	220.724 	239.112 	302.356 	391.915 	781.963 	612.223 	730.66 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,HU	266.506 	353.807 	358.16 	431.096 	581.94 	655.712 	626.303 	721.645 	942.853 	867.234 	982.063 	1218.538 	1329.855 	1910.898 	1784.287 	1690.58 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,IE	415.358 	491.799 	600.918 	707.632 	735.672 	809.414 	910.889 	970.64 	871.449 	859.337 	1610.205 	1420.231 	1520.427 	1787.454 	2367.287 	3111.286 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,IS	9.864 	8.563 	7.381 	9.588 	9.931 	9.124 	9.897 	8.65 	7.656 	7.137 	7.873 	10.788 	10.495 	12.985 	25.175 	35.679 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,IT	2450.803 	2373.871 	2728.304 	2788.717 	2910.531 	3167.545 	3549.427 	3752.676 	4618.224 	4969.5 	6132.008 	8186.545 	9884.821 	10302.4 	11843.321 	13225.192 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,LT	77.475 	79.661 	86.499 	86.625 	105.167 	118.087 	121.447 	144.177 	223.786 	176.785 	222.548 	241.94 	367.811 	380.133 	401.06 	458.608 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,LU	18.714 	18.231 	19.486 	27.33 	21.9 	34.325 	51.306 	37.679 	40.232 	55.583 	54.13 	46.731 	46.077 	46.194 	96.624 	81.704 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,LV	38.933 	44.047 	46.627 	63.883 	67.837 	63.837 	69.579 	83.927 	92.648 	89.296 	99.643 	102.27 	128.177 	127.574 	181.925 	202.027 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,MT	6.795 	9.014 	8.263 	7.378 	9.682 	11.639 	8.509 	10.353 	10.124 	10.564 	10.348 	13.946 	17.047 	19.284 	30.805 	42.194 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,NL	3552.184 	928.99 	1066.823 	837.576 	1057.652 	908.494 	1155.853 	992.621 	1796.865 	2074.65 	2608.836 	2671.54 	3072.913 	3581.427 	7522.044 	8515.044 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,NO	104.023 	134.727 	205.542 	219.927 	249.158 	294.324 	311.382 	331.378 	384.549 	382.264 	250.343 	237.362 	226.323 	261.042 	530.96 	263.041 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,PL	718.263 	862.49 	731.537 	811.46 	884.717 	946.839 	1056.408 	1127.813 	1178.749 	1430.953 	1773.668 	2149.823 	2162.34 	3051.05 	3948.661 	4328.487 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,PT	344.274 	346.005 	372.628 	377.853 	381.583 	349.568 	360.303 	423.433 	443.255 	443.211 	500.018 	596.439 	696.972 	762.007 	1208.321 	1273.643 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,RO	260.153 	308.491 	298.247 	327.278 	394.937 	378.658 	374.955 	386.848 	431.994 	416.211 	503.034 	618.834 	865.812 	1068.413 	1363.713 	1342.552 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,SE	586.949 	580.241 	600.89 	681.116 	770.15 	828.919 	835.442 	806.868 	1030.749 	1054.743 	1046.251 	1076.32 	1305.835 	1387.148 	1680.869 	2065.94 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,SI	152.055 	155.786 	157.933 	157.33 	165.863 	177.686 	161.271 	183.994 	194.425 	236.144 	250.295 	330.169 	491.996 	578.929 	569.322 	905.35 
A,IMP,PHA,MIO_EUR,INT_EU27_2020,SK	200.331 	223.26 	240.003 	251.052 	254.515 	236.233 	253.045 	280.601 	390.843 	385.312 	356.317 	389.929 	414.21 	467.182 	638.826 	708.106 
A,IMP,PHA,MIO_EUR,WORLD,AT	1700.795 	1700.463 	2403.181 	2975.859 	3330.635 	3471.453 	3829.61 	4175.184 	4876.674 	5156.243 	5817.846 	5589.618 	6281.084 	5895.046 	7689.25 	7470.807 
A,IMP,PHA,MIO_EUR,WORLD,BE	4901.066 	4824.788 	7459.756 	8989.362 	8205.445 	12942.277 	14040.704 	15420.766 	16183.906 	15223.62 	16587.658 	20546.663 	23498.319 	26872.61 	42962.635 	50416.354 
A,IMP,PHA,MIO_EUR,WORLD,BG	106.59 	131.574 	139.635 	186.537 	219.442 	251.499 	260.707 	283.9 	344.085 	349 	358.395 	408.963 	448.135 	454.017 	577.06 	566.664 
A,IMP,PHA,MIO_EUR,WORLD,CH	5939.09 	6080.701 	5711.463 	7583.361 	8263.719 	8688.923 	9306.571 	10369.439 	11330.469 	11960.498 	12991.211 	13456.639 	14243.526 	16326.753 	16737.244 	21270.257 
A,IMP,PHA,MIO_EUR,WORLD,CY	56.086 	55.951 	54.5 	63.87 	71.381 	70.006 	54.895 	50.16 	57.649 	61.315 	56.949 	62.663 	77.071 	74.695 	73.093 	106.796 
A,IMP,PHA,MIO_EUR,WORLD,CZ	588.17 	638.926 	720.638 	775.928 	845.721 	840.73 	835.109 	950.635 	1072.887 	1090.306 	1145.673 	1278.791 	1461.692 	1657.403 	2507.727 	2512.821 
A,IMP,PHA,MIO_EUR,WORLD,DE	10347.71 	10921.121 	12930.459 	14552.16 	17247.259 	16468.76 	16925.861 	18129.327 	20294.356 	21319.803 	24594.002 	24948.834 	25581.816 	29520.001 	39876.601 	45143.921 
A,IMP,PHA,MIO_EUR,WORLD,DK	493.957 	529.421 	699.449 	784.379 	684.941 	775.931 	956.247 	1020.462 	987.299 	922.468 	1099.081 	1134.348 	1512.543 	2011.402 	2851.31 	2906.622 
A,IMP,PHA,MIO_EUR,WORLD,EE	49.215 	58.995 	58.596 	63.286 	75.077 	76.641 	72.786 	76.953 	86.274 	87.573 	71.772 	75.168 	87.779 	106.634 	135.234 	178.494 
A,IMP,PHA,MIO_EUR,WORLD,EL	805.748 	884.228 	953.793 	837.24 	755 	627.488 	658.489 	671.634 	796.836 	809.173 	969.877 	1225.326 	1104.188 	1296.494 	1679.094 	1690.195 
A,IMP,PHA,MIO_EUR,WORLD,ES	2772.658 	3162.859 	3804.196 	3346.006 	3548.077 	3287.702 	3151.986 	3664.044 	4163.714 	4279.356 	4724.484 	5222.669 	5644.876 	6208.361 	11564.798 	10058.637 
A,IMP,PHA,MIO_EUR,WORLD,EU27_2020	41882.14 	41060.233 	49567.718 	55306.769 	59641.938 	65905.042 	69158.659 	75985.662 	84451.961 	87303.475 	103311.943 	110417.337 	120690.779 	135383.523 	182660.068 	202078.777 
A,IMP,PHA,MIO_EUR,WORLD,FI	286.654 	349.877 	348.763 	429.102 	453.153 	550.502 	609.264 	659.429 	718.622 	647.366 	613.75 	666.644 	692.374 	723.781 	745.867 	736.943 
A,IMP,PHA,MIO_EUR,WORLD,FR	4818.913 	5125.365 	6690.133 	7898.277 	7997.551 	9090.07 	9508.689 	11791.636 	10917.759 	10355.131 	12573.31 	12820.689 	13652.015 	15993.508 	18645.172 	19725.121 
A,IMP,PHA,MIO_EUR,WORLD,HR	138.882 	164.878 	180.316 	180.039 	193.751 	202.221 	198.44 	235.908 	324.097 	660.931 	458.095 	514.155 	581.284 	876.72 	734.737 	810.193 
A,IMP,PHA,MIO_EUR,WORLD,HU	380.25 	532.407 	531.48 	715.071 	996.501 	970.517 	943.338 	1057.943 	1551.764 	1439.055 	1721.471 	2202.244 	2197.45 	3218.265 	2876.101 	2548.702 
A,IMP,PHA,MIO_EUR,WORLD,IE	946.206 	1047.216 	1122.151 	1142.9 	1416.725 	1509.036 	1618.34 	1811.022 	2067.307 	2781.515 	5630.206 	4152.085 	3993.281 	4957.69 	5698.289 	6700.273 
A,IMP,PHA,MIO_EUR,WORLD,IS	11.887 	10.12 	8.896 	10.673 	11.237 	10.797 	11.18 	9.979 	9.278 	9.042 	9.909 	13.443 	12.852 	16.354 	30.902 	47.925 
A,IMP,PHA,MIO_EUR,WORLD,IT	5420.583 	5326.489 	5952.839 	6331.305 	6903.712 	7676.556 	7753.366 	7797.095 	9154.676 	9392.595 	11186.761 	13755.79 	15365.281 	15219.641 	16693.197 	19151.614 
A,IMP,PHA,MIO_EUR,WORLD,LT	80.119 	82.682 	88.921 	89.799 	114.94 	147.053 	151.647 	172.586 	253.751 	211.494 	251.857 	259.453 	386.425 	405.565 	426.235 	489.906 
A,IMP,PHA,MIO_EUR,WORLD,LU	18.783 	18.279 	20.16 	29.287 	25.461 	38.816 	55.708 	39.749 	41.918 	57.875 	57.665 	51.012 	48.986 	52.303 	130.135 	90.052 
A,IMP,PHA,MIO_EUR,WORLD,LV	68.64 	77.032 	99.349 	118.565 	134.499 	95.65 	107.303 	117.074 	130.343 	132.001 	140.874 	128.572 	151.473 	152.777 	218.146 	247.92 
A,IMP,PHA,MIO_EUR,WORLD,MT	9.089 	12.978 	13.111 	16.983 	31.847 	31.413 	29.315 	56.441 	38.78 	17.305 	32.962 	35.722 	28.135 	40.671 	51.219 	72.487 
A,IMP,PHA,MIO_EUR,WORLD,NL	5102.151 	2233.251 	2013.468 	2063.447 	2499.332 	2739.33 	3236.017 	3410.917 	5520.615 	7084.182 	9385.775 	8654.754 	10318.163 	10761.625 	15243.33 	17387.865 
A,IMP,PHA,MIO_EUR,WORLD,NO	151.493 	178.115 	254.488 	302.722 	332.16 	391.344 	418.366 	481.663 	536.437 	544.743 	362.862 	341.526 	343.099 	429.844 	868.032 	479.362 
A,IMP,PHA,MIO_EUR,WORLD,PL	873.712 	1096.913 	953.261 	1097.707 	1130.351 	1175.709 	1346.244 	1475.488 	1534.048 	1775.96 	2144.26 	2501.008 	2463.52 	3328.846 	4159.158 	4567.928 
A,IMP,PHA,MIO_EUR,WORLD,PT	417.557 	419.853 	451.348 	466.623 	471.426 	444.957 	444.976 	516.397 	543.906 	546.577 	607.288 	723.655 	822.198 	935.084 	1362.463 	1432.594 
A,IMP,PHA,MIO_EUR,WORLD,RO	354.586 	449.306 	473.672 	545.129 	601.825 	630.692 	637.889 	647.824 	678.822 	645.493 	766.743 	792.105 	1024.881 	1204.816 	1519.695 	1545.652 
A,IMP,PHA,MIO_EUR,WORLD,SE	713.215 	743.307 	900.913 	1075.044 	1131.125 	1241.274 	1178.136 	1136.537 	1365.895 	1460.321 	1512.793 	1619.068 	1881.222 	2005.424 	2407.599 	3103.08 
A,IMP,PHA,MIO_EUR,WORLD,SI	190.626 	194.142 	193.169 	203.061 	224.25 	240.923 	213.733 	252.259 	267.64 	315.7 	370.057 	591.44 	902.574 	872.664 	1107.942 	1610.734 
A,IMP,PHA,MIO_EUR,WORLD,SK	240.179 	277.933 	310.461 	329.802 	332.508 	307.838 	339.861 	364.292 	478.34 	481.116 	432.339 	455.897 	484.016 	537.48 	723.982 	806.403 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,AT	425.822 	409.32 	359.738 	437.6 	428.635 	413.639 	427.427 	477.489 	483.279 	519.527 	584.591 	589.127 	603.135 	578.208 	670.107 	758.92 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,BE	1101.416 	1084.121 	1228.895 	1464.308 	1525.162 	1541.591 	1708.559 	2070.145 	2594.624 	2753.227 	2691.11 	2571.09 	2762.484 	2389.739 	2840.2 	3042.196 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,BG	30.358 	40.956 	27.468 	24.033 	26.389 	31.368 	40.388 	40.825 	67.668 	54.762 	70.122 	80.286 	95.204 	95.017 	119.912 	149.513 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,CH	576.631 	705.727 	712.641 	823.031 	775.704 	937.733 	1015.488 	1051.773 	1485.471 	1545.577 	1531.598 	1547.672 	1645.458 	1550.729 	1594.716 	1786.861 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,CY	16.054 	20.342 	15.834 	13.174 	11.002 	10.315 	10.467 	12.811 	10.819 	10.358 	9.843 	10.118 	10.504 	12.674 	20.768 	24.883 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,CZ	313.081 	574.566 	535.71 	550.355 	447.323 	434.912 	396.621 	383.918 	444.61 	463.618 	532.522 	614.049 	571.448 	466.865 	554.646 	742.571 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,DE	7218.145 	7268.753 	6442.497 	7620.119 	8615.02 	8694.656 	8382.631 	8853.55 	10559.587 	10695.899 	11339.956 	11918.116 	12561.769 	12053.167 	13353.469 	15804.806 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,DK	402.069 	393.906 	334.323 	358.74 	418.19 	444.45 	369.02 	367.216 	433.409 	439.561 	450.025 	441.878 	465.964 	469.836 	526.262 	617.286 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,EE	18.65 	21.526 	21.328 	33.967 	31.846 	37.696 	40.949 	35.705 	34.121 	30.296 	31.141 	37.851 	47.4 	69.468 	59.709 	79.591 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,EL	237.097 	172.503 	150.896 	118.513 	75.115 	59.871 	68.132 	65.034 	73.259 	80.218 	74.728 	80.544 	98.6 	102.05 	111.474 	133.711 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,ES	693.738 	644.173 	561.953 	611.51 	605.906 	561.841 	561.883 	625.069 	920.667 	886.564 	865.223 	877.948 	902.221 	875.44 	975.665 	1122.618 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,EU27_2020	21053.631 	22484.616 	21205.192 	24375.28 	25617.831 	26529.901 	25580.872 	26834.271 	30709.299 	31359.245 	32242.587 	33206.832 	35643.938 	34646.964 	39004.551 	50211.162 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,FI	206.46 	200.306 	175.167 	174.903 	193.887 	238.856 	233.253 	262.083 	299.743 	314 	299.473 	322.756 	334.099 	293.615 	323.744 	371.897 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,FR	3448.909 	3520.139 	3567.286 	3954.035 	3650.441 	3790.573 	3769.163 	3816.239 	3883.101 	3939.006 	3944.267 	3846.444 	4323.08 	3932.349 	3889.631 	4630.894 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,HR	63.199 	63.796 	56.829 	67.045 	71.704 	61.97 	39.542 	22.509 	30.418 	38.207 	32.648 	38.563 	38.369 	42.588 	37.463 	47.498 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,HU	140.748 	144.17 	150.214 	245.372 	244.649 	290.211 	195.209 	167.485 	230.938 	237.562 	264.473 	359.08 	381.062 	440.482 	487.641 	1469.969 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,IE	454.53 	412.678 	405.51 	378.796 	384.014 	379.659 	435.051 	542.902 	554.599 	544.352 	496.379 	590.373 	723.571 	739.928 	925.012 	1304.652 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,IS	20.391 	16.392 	13.406 	25.14 	16.806 	17.839 	20.025 	26.636 	33.82 	40.728 	40.774 	30.796 	41.947 	36.723 	74.256 	187.064 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,IT	1245.411 	1264.361 	1118.993 	1224.872 	1241.737 	1245.775 	1190.832 	1275.365 	1429.412 	1442.914 	1483.461 	1503.691 	1686.008 	1743.232 	1857.883 	2059.736 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,LT	39.369 	55.216 	36.936 	32.396 	42.274 	40.039 	42.502 	49.16 	68.5 	53.666 	76.161 	82.668 	88.107 	108.874 	119.967 	119.081 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,LU	13.032 	26.627 	22.258 	31.083 	41.617 	57.585 	49.198 	51.114 	45.609 	46.733 	38.102 	47.045 	59.192 	42.289 	41.791 	35.605 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,LV	15.951 	16.023 	14.037 	8.914 	14.02 	19.654 	21.133 	19.639 	24.157 	21.198 	21.946 	28.634 	29.955 	37.208 	63.892 	58.59 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,MT	12.688 	10.228 	7.454 	18.647 	9.46 	8.747 	13.652 	19.521 	15.647 	12.418 	12.806 	25.687 	17.501 	16.381 	25.109 	23.736 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,NL	3164.79 	3583.098 	3144.674 	3852.589 	3996.106 	4213.637 	4385.644 	4588.239 	5213.596 	5513.311 	6096.159 	6408.275 	7284.667 	7521.321 	8906.238 	11005.247 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,NO	357.575 	401.005 	322.293 	389.206 	516.295 	517.708 	578.808 	654.927 	1039.254 	885.195 	584.869 	725.884 	897.908 	673.558 	842.528 	796.046 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,PL	634.88 	1235.113 	1265.406 	1345.308 	1434.385 	993.038 	656.958 	785.808 	930.785 	935.81 	1114.659 	1290.153 	1233.195 	1247.35 	1540.99 	3553.334 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,PT	113.126 	94.746 	64.177 	75.826 	83.893 	83.804 	77.359 	82.441 	84.402 	78.826 	86.403 	90.692 	102.458 	95.05 	106.277 	210.2 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,RO	100.582 	115.719 	83.525 	107.143 	78.523 	99.313 	86.067 	124.119 	171.975 	183.645 	179.419 	235.336 	250.476 	273.984 	310.431 	407.669 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,SE	810.411 	771.093 	814.699 	918.667 	936.696 	959.018 	755.914 	526.239 	578.295 	561.424 	580.631 	594.535 	630.189 	727.765 	835.079 	993.151 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,SI	30.251 	33.397 	34.954 	36.499 	67.296 	58.931 	50.294 	56.779 	56.366 	57.426 	59.455 	54.976 	52.071 	67.559 	79.568 	124.068 
A,IMP,SCI,MIO_EUR,EXT_EU27_2020,SK	102.864 	307.74 	564.431 	670.866 	942.542 	1758.753 	1573.023 	1512.866 	1469.715 	1444.717 	806.884 	466.914 	291.208 	204.524 	221.623 	1319.739 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,AT	1081.012 	1089.345 	928.222 	1129.147 	1237.833 	1296.093 	1252.993 	1256.386 	1306.316 	1331.088 	1394.05 	1501.424 	1619.904 	1522.37 	1803.212 	1922.067 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,BE	1275.166 	1388.107 	1302.365 	1477.941 	1638.291 	1614.274 	1600.666 	1975.661 	2061.139 	1868.651 	2053.852 	2143.124 	2236.73 	2092.545 	2424.06 	2955.501 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,BG	96.747 	122.646 	104.025 	90.343 	96.482 	129.437 	145.079 	139.657 	156.407 	128.646 	152.301 	155.594 	182.851 	200.636 	230.313 	255.987 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,CH	1052.061 	1141.482 	1093.152 	1397.022 	1387.637 	1309.559 	1335.98 	1394.346 	1998.172 	1971.481 	2038.311 	2129.794 	2224.343 	2222.912 	2408.297 	2625.398 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,CY	32.443 	38.708 	34.726 	30.808 	30.845 	24.944 	19.858 	25.429 	22.23 	25.74 	31.578 	31.182 	38.153 	36.721 	46.629 	49.547 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,CZ	701.288 	784.319 	705.454 	836.946 	1002.966 	1003.302 	979.646 	1088.28 	1261.166 	1176.793 	1261.733 	1565.205 	1686.262 	1537.531 	1791.207 	2050.164 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,DE	4343.939 	4390.818 	4178.785 	5051.075 	5545.447 	5550.558 	5702.465 	5999.686 	6419.059 	6737.434 	7208.412 	7403.909 	8059.226 	7648.755 	8817.05 	9669.828 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,DK	572.012 	589.295 	546.483 	593.444 	634.481 	682.859 	677.443 	660.53 	665.275 	754.963 	760.62 	755.406 	822.505 	895.704 	924.809 	1057.271 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,EE	69.521 	67.521 	49.859 	65.349 	80.905 	79.987 	99.669 	91.105 	97.332 	82.137 	92.863 	106.602 	106.323 	113.593 	112.077 	139.707 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,EL	454.945 	534.327 	467.214 	385.625 	237.336 	193.516 	212.683 	220.653 	214.465 	237.905 	254.737 	302.651 	327.497 	345.607 	402.872 	462.999 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,ES	1843.054 	1826.841 	1685.941 	1833.922 	1930.435 	1806.642 	1871.152 	2223.347 	2559.816 	2705.954 	2685.996 	2760.982 	2918.78 	2891.383 	3229.903 	3673.382 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,EU27_2020	24292.077 	24909.09 	22463.281 	25865.192 	27511.343 	27647.818 	27724.702 	29267.596 	31527.723 	32374.339 	34173.145 	36237.279 	39429.961 	37683.791 	43658.447 	49828.361 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,FI	446.362 	459.724 	424.598 	433.948 	499.183 	522.563 	502.314 	539.958 	529.993 	572.536 	646.637 	703.055 	729.707 	755.747 	782.236 	926.177 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,FR	3266.755 	3399.162 	3116.573 	3781.079 	3992.739 	3977.019 	3970.178 	3887.101 	4109.966 	4254.647 	4389.913 	4742.241 	5117.863 	4780.811 	5691.651 	5881.345 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,HR	102.6 	89.477 	81.793 	69.693 	72.103 	77.056 	93.681 	116.516 	142.313 	141.744 	153.682 	175.249 	202.875 	187.263 	213.919 	254.722 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,HU	458.729 	461.562 	357.251 	439.804 	480.419 	507.076 	527.211 	649.42 	724.492 	725 	756.512 	759.66 	832.987 	775.618 	805.482 	865.275 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,IE	128.294 	117.733 	142.807 	129.88 	140.482 	142.265 	163.901 	170.528 	183.932 	192.079 	232.863 	276.262 	305.733 	429.42 	574.122 	577.543 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,IS	20.924 	16.659 	10.411 	10.343 	11.869 	12.874 	14.408 	14.499 	28.151 	25.988 	29.648 	32.727 	34.757 	29.435 	38.41 	46.999 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,IT	2557.515 	2544.763 	2493.349 	2830.026 	3058.437 	2817.157 	2825.119 	3007.865 	3120.836 	3302.713 	3481.773 	3656.371 	3734.303 	3639.935 	4201.809 	4718.494 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,LT	102.877 	94.856 	66.004 	78.906 	111.887 	135.765 	142.996 	154.74 	194.53 	189.847 	211.924 	238.541 	250.873 	280.652 	308.86 	285.546 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,LU	78.697 	76.638 	81.962 	80.908 	88.424 	98.524 	96.804 	99.774 	111.069 	116.714 	116.958 	119.985 	132.985 	141.24 	142.834 	156.598 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,LV	63.914 	68.99 	35.742 	50.504 	64.513 	89.439 	92.372 	88.392 	117.473 	84.028 	103.308 	129.832 	131.32 	117.486 	140.61 	158.142 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,MT	16.747 	26.737 	11.136 	11.666 	10.186 	14.3 	10.044 	12.519 	14.141 	11.857 	11.72 	14.446 	18.476 	16.023 	15.732 	20.65 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,NL	2302.858 	2595.207 	2510.879 	2349.267 	2305.343 	3097.789 	2911.006 	2983.332 	3174.192 	3405.658 	3444.335 	3669.911 	4367.064 	4066.658 	5007.846 	6896.056 
A,IMP,SCI,MIO_EUR,INT_EU27_2020,NO	365.47 	368.139 	337.772 	345.135 	417.408 	403.112 	415.332 	438.273 	562.375 	570.244 	489.58 	531.045 	593.114 	540.356 	601.853 	642.058 
